Time stamp,Hand palm positionX,Hand palm positionY,Hand palm positionZ,Palm normX,Palm normY,Palm normZ,Wrist PositionX,Wrist PositionY,Wrist PositionZ,Thumb TYPE_METACARPALX,Thumb TYPE_METACARPALY,Thumb TYPE_METACARPALZ,Thumb TYPE_PROXIMALX,Thumb TYPE_PROXIMALY,Thumb TYPE_PROXIMALZ,Thumb TYPE_INTERMEDIATEX,Thumb TYPE_INTERMEDIATEY,Thumb TYPE_INTERMEDIATEZ,Thumb TYPE_DISTALX,Thumb TYPE_DISTALY,Thumb TYPE_DISTALZ,Thumb TYPE_FINGERTIPX,Thumb TYPE_FINGERTIPY,Thumb TYPE_FINGERTIPZ,Index TYPE_METACARPALX,Index TYPE_METACARPALY,Index TYPE_METACARPALZ,Index TYPE_PROXIMALX,Index TYPE_PROXIMALY,Index TYPE_PROXIMALZ,Index TYPE_INTERMEDIATEX,Index TYPE_INTERMEDIATEY,Index TYPE_INTERMEDIATEZ,Index TYPE_DISTALX,Index TYPE_DISTALY,Index TYPE_DISTALZ,Index TYPE_FINGERTIPX,Index TYPE_FINGERTIPY,Index TYPE_FINGERTIPZ,Middle TYPE_METACARPALX,Middle TYPE_METACARPALY,Middle TYPE_METACARPALZ,Middle TYPE_PROXIMALX,Middle TYPE_PROXIMALY,Middle TYPE_PROXIMALZ,Middle TYPE_INTERMEDIATEX,Middle TYPE_INTERMEDIATEY,Middle TYPE_INTERMEDIATEZ,Middle TYPE_DISTALX,Middle TYPE_DISTALY,Middle TYPE_DISTALZ,Middle TYPE_FINGERTIPX,Middle TYPE_FINGERTIPY,Middle TYPE_FINGERTIPZ,Ring TYPE_METACARPALX,Ring TYPE_METACARPALY,Ring TYPE_METACARPALZ,Ring TYPE_PROXIMALX,Ring TYPE_PROXIMALY,Ring TYPE_PROXIMALZ,Ring TYPE_INTERMEDIATEX,Ring TYPE_INTERMEDIATEY,Ring TYPE_INTERMEDIATEZ,Ring TYPE_DISTALX,Ring TYPE_DISTALY,Ring TYPE_DISTALZ,Ring TYPE_FINGERTIPX,Ring TYPE_FINGERTIPY,Ring TYPE_FINGERTIPZ,Pinky TYPE_METACARPALX,Pinky TYPE_METACARPALY,Pinky TYPE_METACARPALZ,Pinky TYPE_PROXIMALX,Pinky TYPE_PROXIMALY,Pinky TYPE_PROXIMALZ,Pinky TYPE_INTERMEDIATEX,Pinky TYPE_INTERMEDIATEY,Pinky TYPE_INTERMEDIATEZ,Pinky TYPE_DISTALX,Pinky TYPE_DISTALY,Pinky TYPE_DISTALZ,Pinky TYPE_FINGERTIPX,Pinky TYPE_FINGERTIPY,Pinky TYPE_FINGERTIPZ
1901,0,0,0,0,0,0,-0.02601681835949421,0.08452815562486649,0.01531219482421875,0,0,0,0.010071365162730217,0.06742726266384125,0.0024280548095703125,0.03323045372962952,0.047672439366579056,-0.005680084228515625,0.04995741695165634,0.02436169981956482,-0.02215576171875,0.06086874008178711,0.0010314173996448517,-0.026763916015625,0,0,0,0.02642424777150154,0.0038622692227363586,0.00499725341796875,0.03952426090836525,-0.022515062242746353,-0.005290985107421875,0.04589232802391052,-0.04207448288798332,-0.01105499267578125,0.05160108208656311,-0.05653103068470955,-0.03765869140625,0,0,0,0.0025674968492239714,-0.00421157106757164,0.005992889404296875,0.013568956404924393,-0.03968890756368637,-0.0054168701171875,0.01903042197227478,-0.06010889261960983,-0.0238800048828125,0.025084175169467926,-0.08079066127538681,-0.04217529296875,0,0,0,-0.018444975838065147,-0.003907790407538414,-0.00244140625,-0.013630124740302563,-0.03451010584831238,-0.01343536376953125,-0.009118703193962574,-0.05426889285445213,-0.02587890625,-0.006326738744974136,-0.07466377317905426,-0.0382080078125,0,0,0,-0.037954095751047134,0.0059587787836790085,-0.00931549072265625,-0.038847073912620544,-0.015841547399759293,-0.01242828369140625,-0.03591747209429741,-0.037896543741226196,-0.0192718505859375,-0.030473889783024788,-0.054003793746232986,-0.0299072265625
1942,0,0,0,0,0,0,-0.025960814207792282,0.08397433906793594,0.01490020751953125,0,0,0,0.010281525552272797,0.06672859936952591,0.0017461776733398438,0.03358887508511543,0.04773515462875366,-0.00634002685546875,0.050824567675590515,0.025190435349941254,-0.0226593017578125,0.06253649294376373,0.002779874950647354,-0.027313232421875,0,0,0,0.02624068595468998,0.0038227466866374016,0.004669189453125,0.039094336330890656,-0.022644396871328354,-0.00514984130859375,0.04553065821528435,-0.042148880660533905,-0.01123046875,0.05158938840031624,-0.056582316756248474,-0.037750244140625,0,0,0,0.00248707621358335,-0.004197695292532444,0.00595855712890625,0.013681817799806595,-0.039710789918899536,-0.005126953125,0.019533712416887283,-0.05962720885872841,-0.0239410400390625,0.02594582363963127,-0.0804535448551178,-0.042022705078125,0,0,0,-0.018278146162629128,-0.00381618645042181,-0.0022068023681640625,-0.013548048213124275,-0.034331902861595154,-0.012969970703125,-0.008903241716325283,-0.05394664406776428,-0.0255584716796875,-0.005327826365828514,-0.07382448017597198,-0.038055419921875,0,0,0,-0.037656694650650024,0.005782308056950569,-0.00910186767578125,-0.038680240511894226,-0.015894096344709396,-0.011871337890625,-0.03576679900288582,-0.03795352578163147,-0.018951416015625,-0.030122622847557068,-0.05364178866147995,-0.030364990234375
1995,0,0,0,0,0,0,-0.025496093556284904,0.08777139335870743,-0.01187896728515625,0,0,0,0.007520489394664764,0.0713815689086914,-0.01393890380859375,0.030642617493867874,0.04649259150028229,-0.01302337646484375,0.05201432481408119,0.018098725005984306,-0.008819580078125,0.06510219722986221,-0.005100196227431297,0.00006181001663208008,0,0,0,0.023934846743941307,0.005549570545554161,0.00742340087890625,0.03563190624117851,-0.023339692503213882,-0.00003427267074584961,0.04446861147880554,-0.041888147592544556,-0.00518035888671875,0.04983259737491608,-0.0595887154340744,-0.0295562744140625,0,0,0,0.002345235552638769,-0.0038291362579911947,0.00667572021484375,0.014835498295724392,-0.040370576083660126,-0.0012111663818359375,0.02153192274272442,-0.06225880980491638,-0.0177001953125,0.028336310759186745,-0.08103803545236588,-0.03387451171875,0,0,0,-0.018083304166793823,-0.0049163708463311195,-0.0039520263671875,-0.009547879919409752,-0.036348674446344376,-0.0133514404296875,-0.004475677385926247,-0.055647436529397964,-0.0250091552734375,0.0025593526661396027,-0.0743211954832077,-0.036285400390625,0,0,0,-0.03553873300552368,0.0035844696685671806,-0.0134429931640625,-0.03142501413822174,-0.019694630056619644,-0.016876220703125,-0.028795218095183372,-0.04082800820469856,-0.023040771484375,-0.02391306310892105,-0.058473825454711914,-0.032501220703125
2047,0,0,0,0,0,0,-0.0183873251080513,0.08071282505989075,0.047393798828125,0,0,0,0.014448433183133602,0.06309850513935089,0.0251922607421875,0.03296506404876709,0.04263661429286003,0.0098724365234375,0.04305586591362953,0.01989770121872425,-0.01434326171875,0.0474395751953125,-0.00568646565079689,-0.032257080078125,0,0,0,0.02087308093905449,-0.0038289017975330353,0.0031604766845703125,0.02920558676123619,-0.027310635894536972,-0.00853729248046875,0.03260356932878494,-0.047738216817379,-0.01678466796875,0.03297517076134682,-0.058679595589637756,-0.04388427734375,0,0,0,0.0002519432455301285,-0.0062317620031535625,0.004703521728515625,0.004860500805079937,-0.03692389652132988,-0.00745391845703125,0.005785633809864521,-0.05619378015398979,-0.031494140625,0.01031495165079832,-0.07590002566576004,-0.052001953125,0,0,0,-0.016027361154556274,0.00089676259085536,-0.001911163330078125,-0.017557509243488312,-0.026691457256674767,-0.0168304443359375,-0.016051840037107468,-0.0414830818772316,-0.03643798828125,-0.014759646728634834,-0.05682365596294403,-0.057830810546875,0,0,0,-0.03291971608996391,0.016325611621141434,-0.004871368408203125,-0.03399636596441269,0.005011143162846565,-0.0185089111328125,-0.032579272985458374,0.0017447276040911674,-0.040069580078125,-0.03414188325405121,0.0035790065303444862,-0.054473876953125
2165,0,0,0,0,0,0,-0.004266779869794846,0.08346311002969742,-0.0096588134765625,0,0,0,0.025294866412878036,0.05687650665640831,-0.0157318115234375,0.04059010371565819,0.02844811975955963,-0.018798828125,0.05473275110125542,-0.001321244053542614,-0.0182342529296875,0.0629270076751709,-0.03232397884130478,-0.0133514404296875,0,0,0,0.02559886872768402,-0.006051968317478895,0.0034847259521484375,0.03083973005414009,-0.03444981947541237,-0.005573272705078125,0.035265836864709854,-0.05501676723361015,-0.0111236572265625,0.03722299262881279,-0.07308485358953476,-0.0362548828125,0,0,0,0.0013392751570791006,-0.004393956158310175,0.0071258544921875,0.003559370059520006,-0.04215538874268532,-0.004207611083984375,0.0050031146965920925,-0.06329397857189178,-0.0228271484375,0.007833106443285942,-0.0870966911315918,-0.043701171875,0,0,0,-0.019143959507346153,0.002438027411699295,-0.00212860107421875,-0.020239124074578285,-0.029845451936125755,-0.0111541748046875,-0.01969772018492222,-0.051395732909440994,-0.0265960693359375,-0.018663184717297554,-0.06950701773166656,-0.041717529296875,0,0,0,-0.036396294832229614,0.015314321964979172,-0.01065826416015625,-0.03994981199502945,-0.0064873602241277695,-0.01471710205078125,-0.042249374091625214,-0.0278494730591774,-0.0218963623046875,-0.04102066904306412,-0.04266898334026337,-0.030670166015625
2203,0,0,0,0,0,0,-0.0033483838196843863,0.08456135541200638,-0.004894256591796875,0,0,0,0.025593627244234085,0.05761188641190529,-0.01141357421875,0.041165657341480255,0.0304014403373003,-0.01561737060546875,0.05454884096980095,-0.0010823316406458616,-0.0191192626953125,0.06283619999885559,-0.029125230386853218,-0.01251983642578125,0,0,0,0.026057632640004158,-0.0040357536636292934,0.00334930419921875,0.031228510662913322,-0.035298217087984085,-0.0042877197265625,0.033995889127254486,-0.056338731199502945,-0.00975799560546875,0.03764093294739723,-0.07361889630556107,-0.0341796875,0,0,0,0.0011282314080744982,-0.004121860489249229,0.00682830810546875,0.0030741472728550434,-0.041819050908088684,-0.004791259765625,0.004649835638701916,-0.06300124526023865,-0.021148681640625,0.006903328467160463,-0.08566701412200928,-0.037445068359375,0,0,0,-0.0191211961209774,0.0025525521486997604,-0.0017213821411132812,-0.01990336924791336,-0.028200235217809677,-0.0130157470703125,-0.020404228940606117,-0.049308620393276215,-0.0271759033203125,-0.019729113206267357,-0.06654474139213562,-0.03985595703125,0,0,0,-0.03617478907108307,0.016152936965227127,-0.0108489990234375,-0.03924456983804703,-0.004508663900196552,-0.0144500732421875,-0.042558006942272186,-0.023827511817216873,-0.02117919921875,-0.0414767749607563,-0.04118913784623146,-0.0310211181640625
2258,0,0,0,0,0,0,-0.004329322837293148,0.09188412874937057,-0.0222015380859375,0,0,0,0.026735657826066017,0.06345164030790329,-0.0278472900390625,0.045664623379707336,0.03514549881219864,-0.0287322998046875,0.05822897329926491,0.0010347147472202778,-0.02301025390625,0.06779821217060089,-0.025628963485360146,-0.01230621337890625,0,0,0,0.028792381286621094,-0.0005515632219612598,0.0035266876220703125,0.03630243241786957,-0.03089446946978569,-0.004718780517578125,0.0404166504740715,-0.05143164098262787,-0.01412200927734375,0.04467344284057617,-0.0675460621714592,-0.04046630859375,0,0,0,0.0012753220507875085,-0.004684391897171736,0.00759124755859375,0.007072044536471367,-0.04221459478139877,-0.002643585205078125,0.008537907153367996,-0.06218183413147926,-0.022674560546875,0.012575820088386536,-0.08229672163724899,-0.040924072265625,0,0,0,-0.02046850323677063,0.00027733086608350277,-0.0014524459838867188,-0.01944006234407425,-0.032352156937122345,-0.01194000244140625,-0.01641709730029106,-0.053380802273750305,-0.02703857421875,-0.011333968490362167,-0.07074161618947983,-0.0413818359375,0,0,0,-0.03753918409347534,0.01168395671993494,-0.01177215576171875,-0.03946025297045708,-0.011344758793711662,-0.01371002197265625,-0.040023088455200195,-0.031630925834178925,-0.0200958251953125,-0.03607398644089699,-0.04844548925757408,-0.0292816162109375
2295,0,0,0,0,0,0,-0.0011733630672097206,0.09234153479337692,-0.0230865478515625,0,0,0,0.02891457825899124,0.06539199501276016,-0.02520751953125,0.046140532940626144,0.038596756756305695,-0.0237579345703125,0.057949814945459366,0.00867906492203474,-0.02117919921875,0.0702042505145073,-0.01750021055340767,-0.00853729248046875,0,0,0,0.025412067770957947,0.00019051251001656055,0.00839996337890625,0.03452788293361664,-0.026494501158595085,-0.0005207061767578125,0.04066585376858711,-0.04537627846002579,-0.01165008544921875,0.04948978126049042,-0.058736931532621384,-0.04443359375,0,0,0,0.00042030680924654007,-0.004746438004076481,0.00894927978515625,0.006977325305342674,-0.037416957318782806,-0.00218963623046875,0.014289777725934982,-0.057712238281965256,-0.0226593017578125,0.025353480130434036,-0.07796050608158112,-0.0411376953125,0,0,0,-0.018220195546746254,-0.0006201298674568534,-0.00455474853515625,-0.016522958874702454,-0.029303105548024178,-0.0161895751953125,-0.008759291842579842,-0.04863181337714195,-0.0355224609375,-0.0019379290752112865,-0.06572561711072922,-0.0526123046875,0,0,0,-0.03161969035863876,0.011139394715428352,-0.01873779296875,-0.03560318425297737,-0.008810393512248993,-0.0223541259765625,-0.035225626081228256,-0.029256556183099747,-0.0305633544921875,-0.02828042022883892,-0.04793289303779602,-0.04046630859375
2334,0,0,0,0,0,0,-0.007554441690444946,0.09264279901981354,-0.017547607421875,0,0,0,0.022509261965751648,0.06863891333341599,-0.0175018310546875,0.041140880435705185,0.042447250336408615,-0.0218353271484375,0.054498620331287384,0.013738948851823807,-0.0197296142578125,0.06526020169258118,-0.011738521978259087,-0.01224517822265625,0,0,0,0.026477670297026634,0.0011938093230128288,0.007312774658203125,0.03860194981098175,-0.028245866298675537,-0.0006489753723144531,0.04632409289479256,-0.046915940940380096,-0.01140594482421875,0.05704404041171074,-0.05982349067926407,-0.038848876953125,0,0,0,0.0007885114755481482,-0.004014764912426472,0.00774383544921875,0.009852489456534386,-0.04056679457426071,-0.004421234130859375,0.018478212878108025,-0.059286002069711685,-0.023773193359375,0.028616296127438545,-0.07833120226860046,-0.045074462890625,0,0,0,-0.01909973844885826,-0.001513709663413465,-0.004016876220703125,-0.01535355020314455,-0.031778015196323395,-0.018463134765625,-0.006808789446949959,-0.04926370084285736,-0.035003662109375,0.0038618319667875767,-0.06330396980047226,-0.051727294921875,0,0,0,-0.03431156650185585,0.010437753982841969,-0.01727294921875,-0.035545751452445984,-0.008779847994446754,-0.0214996337890625,-0.03465072810649872,-0.02779795229434967,-0.033538818359375,-0.03084487095475197,-0.04245152696967125,-0.04388427734375
2396,0,0,0,0,0,0,-0.007077352609485388,0.09109612554311752,-0.01442718505859375,0,0,0,0.023423492908477783,0.06690794229507446,-0.0175933837890625,0.04475582018494606,0.040280092507600784,-0.01806640625,0.06083372235298157,0.014245070517063141,-0.0144195556640625,0.07409125566482544,-0.007291406858712435,-0.004199981689453125,0,0,0,0.026546839624643326,0.000019168714061379433,0.006389617919921875,0.034103356301784515,-0.028882553800940514,0.0005459785461425781,0.03913801908493042,-0.0465034656226635,-0.0109710693359375,0.04372941702604294,-0.058373525738716125,-0.0421142578125,0,0,0,0.0012517917202785611,-0.004815349355340004,0.007328033447265625,0.0061076851561665535,-0.03709931671619415,-0.005031585693359375,0.010672280564904213,-0.05328914895653725,-0.0269775390625,0.016426503658294678,-0.0697484165430069,-0.04925537109375,0,0,0,-0.01977793127298355,-0.000039367121644318104,-0.002849578857421875,-0.01820630207657814,-0.02691568061709404,-0.0174713134765625,-0.01316930539906025,-0.044750746339559555,-0.03668212890625,-0.005781981162726879,-0.058778855949640274,-0.054473876953125,0,0,0,-0.03518190234899521,0.01224302314221859,-0.01540374755859375,-0.03742455691099167,-0.007363154087215662,-0.018829345703125,-0.03975333645939827,-0.025552550330758095,-0.0269622802734375,-0.03701240196824074,-0.044694483280181885,-0.039886474609375
2437,0,0,0,0,0,0,-0.005392367485910654,0.09030139446258545,-0.003566741943359375,0,0,0,0.022354532033205032,0.06968584656715393,-0.0026493072509765625,0.03949640691280365,0.047525618225336075,-0.006511688232421875,0.04972761124372482,0.02482469752430916,-0.01174163818359375,0.05293318256735802,0.005022506229579449,-0.01116180419921875,0,0,0,0.025489268824458122,0.0023275704588741064,0.008880615234375,0.029641620814800262,-0.02660427801311016,0.0020904541015625,0.03592991083860397,-0.042996689677238464,-0.0078125,0.039802055805921555,-0.05502615496516228,-0.037445068359375,0,0,0,0.0015162245836108923,-0.004741785116493702,0.00658416748046875,0.005585904233157635,-0.03671322390437126,-0.00443267822265625,0.009532851167023182,-0.051652055233716965,-0.0249786376953125,0.017612386494874954,-0.06900778412818909,-0.04180908203125,0,0,0,-0.017801683396100998,-0.0025411967653781176,-0.00527191162109375,-0.015841994434595108,-0.028939057141542435,-0.01788330078125,-0.013227825984358788,-0.045703500509262085,-0.034881591796875,-0.0071577038615942,-0.05957143381237984,-0.049652099609375,0,0,0,-0.03292984142899513,0.010020492598414421,-0.0159149169921875,-0.03471683710813522,-0.009364090859889984,-0.0196990966796875,-0.03709512948989868,-0.02976043149828911,-0.0273590087890625,-0.03503072261810303,-0.04763173311948776,-0.03558349609375
2489,0,0,0,0,0,0,-0.01101062260568142,0.08455365896224976,-0.003963470458984375,0,0,0,0.018208151683211327,0.06461012363433838,-0.0035305023193359375,0.032007381319999695,0.037372421473264694,-0.00860595703125,0.035721663385629654,0.011840136721730232,-0.0244140625,0.02838766574859619,-0.011170828714966774,-0.0236663818359375,0,0,0,0.026816030964255333,0.004002158530056477,0.007720947265625,0.03236870467662811,-0.024374768137931824,0.001705169677734375,0.03353874012827873,-0.04185796156525612,-0.00748443603515625,0.03522412106394768,-0.05693435296416283,-0.03729248046875,0,0,0,0.002303972141817212,-0.0035164651926606894,0.006206512451171875,0.005963606759905815,-0.03613656759262085,-0.002532958984375,0.008603421971201897,-0.05406758189201355,-0.017852783203125,0.009514762088656425,-0.0784389078617096,-0.035125732421875,0,0,0,-0.017865480855107307,-0.00201613362878561,-0.00421905517578125,-0.01871125027537346,-0.028954755514860153,-0.018157958984375,-0.02091866359114647,-0.04938232898712158,-0.030487060546875,-0.02346167340874672,-0.06748092174530029,-0.04205322265625,0,0,0,-0.03768486529588699,0.007278967183083296,-0.016448974609375,-0.03823070600628853,-0.012552278116345406,-0.0177001953125,-0.04236950725317001,-0.03531697019934654,-0.0211944580078125,-0.04338204860687256,-0.05808684602379799,-0.0282135009765625
2526,0,0,0,0,0,0,-0.015802785754203796,0.08522956073284149,-0.0064544677734375,0,0,0,0.0170033760368824,0.06703819334506989,-0.011444091796875,0.038209933787584305,0.04497896134853363,-0.01551055908203125,0.05075107142329216,0.0198853500187397,-0.0227203369140625,0.05626177787780762,-0.004068764857947826,-0.021240234375,0,0,0,0.02579568512737751,0.003759393934160471,0.00516510009765625,0.033685166388750076,-0.022933049127459526,-0.0034389495849609375,0.03523503243923187,-0.0413636639714241,-0.01129150390625,0.034883156418800354,-0.05584338307380676,-0.04058837890625,0,0,0,0.0020296957809478045,-0.0034980950877070427,0.00701904296875,0.007092899177223444,-0.03913002461194992,-0.0028095245361328125,0.007142082788050175,-0.0592363141477108,-0.0212249755859375,0.007596458774060011,-0.08196676522493362,-0.039642333984375,0,0,0,-0.02012086659669876,-0.004382064566016197,-0.0029010772705078125,-0.01902265101671219,-0.03338392451405525,-0.0120391845703125,-0.019800305366516113,-0.053985029458999634,-0.0253448486328125,-0.01968110352754593,-0.07182052731513977,-0.03692626953125,0,0,0,-0.03725379332900047,0.005313361529260874,-0.01318359375,-0.040447790175676346,-0.014351531863212585,-0.01372528076171875,-0.045476239174604416,-0.04004186764359474,-0.01910400390625,-0.04549109563231468,-0.05892109498381615,-0.025909423828125
2560,0,0,0,0,0,0,-0.01744115725159645,0.08090513944625854,0.0280303955078125,0,0,0,0.015727054327726364,0.0660821944475174,0.01324462890625,0.034895263612270355,0.04500725120306015,-0.00110626220703125,0.05114477500319481,0.022487549111247063,-0.021636962890625,0.0596562922000885,-0.0007809959352016449,-0.0295562744140625,0,0,0,0.026448069140315056,0.0033888602629303932,0.0024261474609375,0.03556959703564644,-0.026293322443962097,-0.0084381103515625,0.03898508474230766,-0.04506945237517357,-0.01476287841796875,0.04363853111863136,-0.061922140419483185,-0.042083740234375,0,0,0,0.0030387660954147577,-0.0042124721221625805,0.0043487548828125,0.009516388177871704,-0.04334023594856262,-0.006183624267578125,0.014002806507050991,-0.06666184961795807,-0.0224761962890625,0.017376279458403587,-0.08841362595558167,-0.039947509765625,0,0,0,-0.017515314742922783,-0.003181628417223692,-0.0013456344604492188,-0.0174252986907959,-0.036503978073596954,-0.0110931396484375,-0.016456659883260727,-0.06055712327361107,-0.0216827392578125,-0.01529976911842823,-0.0805099830031395,-0.0355224609375,0,0,0,-0.03918347880244255,0.007460661698132753,-0.00449371337890625,-0.03919981047511101,-0.01550624705851078,-0.0079498291015625,-0.0382658876478672,-0.038103170692920685,-0.0163116455078125,-0.03708285093307495,-0.055224329233169556,-0.0288848876953125
2597,0,0,0,0,0,0,-0.019211459904909134,0.08261711150407791,0.0166778564453125,0,0,0,0.014892675913870335,0.06385740637779236,0.00423431396484375,0.03788958862423897,0.041798390448093414,-0.00008207559585571289,0.05321809649467468,0.01574358344078064,-0.012359619140625,0.06476464122533798,-0.008193355984985828,-0.0143585205078125,0,0,0,0.024934520944952965,0.003777435515075922,0.00446319580078125,0.03455771133303642,-0.024332549422979355,-0.005084991455078125,0.039519622921943665,-0.045593056827783585,-0.01007080078125,0.043410807847976685,-0.06006554886698723,-0.03564453125,0,0,0,0.0017439487855881453,-0.0032079622615128756,0.005176544189453125,0.010036932304501534,-0.040631551295518875,-0.0021877288818359375,0.013981299474835396,-0.06430377066135406,-0.017974853515625,0.01938498392701149,-0.08787229657173157,-0.032501220703125,0,0,0,-0.01767975650727749,-0.00356676010414958,-0.0025348663330078125,-0.015488130040466785,-0.03600268065929413,-0.0097198486328125,-0.013034899719059467,-0.058260247111320496,-0.0186614990234375,-0.011981703341007233,-0.08004963397979736,-0.029937744140625,0,0,0,-0.03588753193616867,0.006152926944196224,-0.00847625732421875,-0.037756893783807755,-0.015257320366799831,-0.01019287109375,-0.036272384226322174,-0.03741595149040222,-0.01690673828125,-0.033352479338645935,-0.05365306884050369,-0.02740478515625
2639,0,0,0,0,0,0,-0.015190321952104568,0.08230184018611908,0.0213165283203125,0,0,0,0.01585124060511589,0.0638899952173233,0.01190185546875,0.03513951599597931,0.03915732726454735,0.0045623779296875,0.049651212990283966,0.012042447924613953,-0.00809478759765625,0.05998906120657921,-0.009605220519006252,-0.016632080078125,0,0,0,0.02130953036248684,0.0003194408491253853,0.0032196044921875,0.02918589860200882,-0.026228042319417,-0.002696990966796875,0.0326470285654068,-0.04685824364423752,-0.004119873046875,0.0353730171918869,-0.06584964692592621,-0.0167999267578125,0,0,0,0.001528894528746605,-0.0038769133388996124,0.0033512115478515625,0.008205113001167774,-0.03948236256837845,-0.0026645660400390625,0.011553565040230751,-0.06263028830289841,-0.01210784912109375,0.017141185700893402,-0.08362901210784912,-0.017822265625,0,0,0,-0.015958990901708603,-0.001098043518140912,-0.0019063949584960938,-0.014222532510757446,-0.03165314346551895,-0.0086517333984375,-0.01180251780897379,-0.05270775035023689,-0.01410675048828125,-0.007252853363752365,-0.07217679917812347,-0.0205230712890625,0,0,0,-0.0318790040910244,0.008651383221149445,-0.00307464599609375,-0.030648251995444298,-0.015137849375605583,-0.005405426025390625,-0.03039364702999592,-0.03690112382173538,-0.00844573974609375,-0.028452755883336067,-0.05332139879465103,-0.0139007568359375
2688,0,0,0,0,0,0,-0.019884102046489716,0.08007104694843292,0.01276397705078125,0,0,0,0.012027245946228504,0.06068950891494751,0.000015974044799804688,0.028532635420560837,0.03702116385102272,-0.01171112060546875,0.04078152775764465,0.009885471314191818,-0.0242462158203125,0.04569504037499428,-0.015752574428915977,-0.0290069580078125,0,0,0,0.024285051971673965,0.0022206183057278395,0.002437591552734375,0.03425951302051544,-0.026353806257247925,-0.006237030029296875,0.03804994374513626,-0.04538683965802193,-0.01428985595703125,0.04183516651391983,-0.05600329488515854,-0.038055419921875,0,0,0,0.0019441817421466112,-0.003403004026040435,0.005802154541015625,0.009371890686452389,-0.034631747752428055,-0.0137481689453125,0.014763232320547104,-0.049716681241989136,-0.03582763671875,0.018425095826387405,-0.06204191595315933,-0.050048828125,0,0,0,-0.018027743324637413,-0.0030033993534743786,-0.0012826919555664062,-0.014430210925638676,-0.03282744064927101,-0.01617431640625,-0.01019175723195076,-0.0478626973927021,-0.02984619140625,-0.005785888992249966,-0.06483040004968643,-0.045257568359375,0,0,0,-0.0389188677072525,0.008396090939640999,-0.007427215576171875,-0.03718622773885727,-0.01479850523173809,-0.0108489990234375,-0.0371268130838871,-0.03460284695029259,-0.0199127197265625,-0.03572175279259682,-0.05316220596432686,-0.027069091796875
2728,0,0,0,0,0,0,-0.019699744880199432,0.08640646934509277,-0.00592803955078125,0,0,0,0.012140696868300438,0.06785348802804947,-0.01371002197265625,0.030560387298464775,0.04274096339941025,-0.023406982421875,0.04133053123950958,0.01535649225115776,-0.03680419921875,0.04630284383893013,-0.009182886220514774,-0.03851318359375,0,0,0,0.025767801329493523,0.003779004327952862,0.003231048583984375,0.03518263250589371,-0.02296241745352745,-0.004154205322265625,0.03984140232205391,-0.04216653108596802,-0.0092620849609375,0.042050838470458984,-0.0597928948700428,-0.0361328125,0,0,0,0.0025271570775657892,-0.003474623430520296,0.007312774658203125,0.010570044629275799,-0.037616413086652756,-0.004913330078125,0.014312898740172386,-0.05648477375507355,-0.02264404296875,0.018313804641366005,-0.07764286547899246,-0.0440673828125,0,0,0,-0.019647235050797462,-0.004774297121912241,-0.00205230712890625,-0.013222998008131981,-0.030980858951807022,-0.0133514404296875,-0.01072428934276104,-0.05248744413256645,-0.0276641845703125,-0.0049397703260183334,-0.07100747525691986,-0.037078857421875,0,0,0,-0.03836501017212868,0.006701105274260044,-0.01178741455078125,-0.03634065017104149,-0.01282829511910677,-0.01409912109375,-0.03637024015188217,-0.03592783212661743,-0.0221405029296875,-0.032179150730371475,-0.05520911514759064,-0.030426025390625
2763,0,0,0,0,0,0,-0.008737653493881226,0.09625957161188126,0.007568359375,0,0,0,0.024631323292851448,0.07148424535989761,-0.0013437271118164062,0.04409259557723999,0.046114858239889145,-0.00904083251953125,0.0541548915207386,0.01730850338935852,-0.0227203369140625,0.052640147507190704,-0.008875646628439426,-0.029022216796875,0,0,0,0.02435348369181156,-0.0016093081794679165,0.0081787109375,0.02784622460603714,-0.02946014516055584,0.0018215179443359375,0.030287886038422585,-0.052609045058488846,-0.005550384521484375,0.030452445149421692,-0.06566605716943741,-0.0322265625,0,0,0,0.0000916145509108901,-0.005378056317567825,0.00653076171875,0.0026886803098022938,-0.037875186651945114,0.00026416778564453125,0.004465428180992603,-0.06188923493027687,-0.0188446044921875,0.006643159314990044,-0.08284634351730347,-0.040313720703125,0,0,0,-0.019134648144245148,0.00011806702241301537,-0.004718780517578125,-0.01829858124256134,-0.030497422441840172,-0.01433563232421875,-0.014600660651922226,-0.04927607625722885,-0.0287933349609375,-0.01537729986011982,-0.06682144850492477,-0.048187255859375,0,0,0,-0.0326991081237793,0.015454445034265518,-0.01568603515625,-0.03575428947806358,-0.004231309052556753,-0.02130126953125,-0.038020145148038864,-0.026153303682804108,-0.031036376953125,-0.036910828202962875,-0.04325209930539131,-0.0438232421875
